,Unnamed: 0,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes,Date_c,Home_abb,Date_fmt,Date_shifted,Season,Errorlabel,RegularSeason,date_check,team_check,exist_check
8972,3474,Mon Jan 20 2014,10:30p,Indiana Pacers,102,Golden State Warriors,94,Box Score,,19596,,Jan 20 2014,GSW,2014-01-20,01-21-2014,2013-14,1,1,Jan 20 2014,GSW,1.0
8973,9973,Tue Dec 31 2013,7:00p,Sacramento Kings,110,Houston Rockets,106,Box Score,,18232,,Dec 31 2013,HOU,2013-12-31,01-01-2014,2013-14,1,1,Dec 31 2013,HOU,1.0
8974,5069,Mon Mar 31 2014,7:30p,Philadelphia 76ers,95,Atlanta Hawks,103,Box Score,,11096,,Mar 31 2014,ATL,2014-03-31,04-01-2014,2013-14,1,1,,,
8975,4946,Fri Mar 14 2014,10:30p,Cleveland Cavaliers,103,Golden State Warriors,94,Box Score,,19596,,Mar 14 2014,GSW,2014-03-14,03-15-2014,2013-14,1,1,Mar 14 2014,GSW,1.0
8976,3412,Sun Jan 12 2014,6:00p,Cleveland Cavaliers,80,Sacramento Kings,124,Box Score,,16072,,Jan 12 2014,SAC,2014-01-12,01-13-2014,2013-14,1,1,Jan 12 2014,SAC,1.0
8977,7677,Fri May 30 2014,8:30p,Indiana Pacers,92,Miami Heat,117,Box Score,,20021,,May 30 2014,MIA,2014-05-30,05-31-2014,2013-14,1,0,,,
8978,3381,Wed Jan 8 2014,7:30p,Indiana Pacers,87,Atlanta Hawks,97,Box Score,,15169,,Jan 8 2014,ATL,2014-01-08,01-09-2014,2013-14,1,1,Jan 8 2014,ATL,1.0
8979,3340,Thu Jan 2 2014,10:00p,Philadelphia 76ers,113,Sacramento Kings,104,Box Score,,16259,,Jan 2 2014,SAC,2014-01-02,01-03-2014,2013-14,1,1,Jan 2 2014,SAC,1.0
8980,7651,Thu May 8 2014,7:00p,Brooklyn Nets,82,Miami Heat,94,Box Score,,19639,,May 8 2014,MIA,2014-05-08,05-09-2014,2013-14,1,0,,,
8981,3504,Fri Jan 24 2014,10:30p,Minnesota Timberwolves,121,Golden State Warriors,120,Box Score,,19596,,Jan 24 2014,GSW,2014-01-24,01-25-2014,2013-14,1,1,Jan 24 2014,GSW,1.0
8982,10280,Sat Nov 9 2013,10:00p,Portland Trail Blazers,96,Sacramento Kings,85,Box Score,,15482,,Nov 9 2013,SAC,2013-11-09,11-10-2013,2013-14,1,1,Nov 9 2013,SAC,1.0
8983,10246,Tue Nov 5 2013,10:00p,Atlanta Hawks,105,Sacramento Kings,100,Box Score,,13506,,Nov 5 2013,SAC,2013-11-05,11-06-2013,2013-14,1,1,Nov 5 2013,SAC,1.0
8984,10345,Tue Nov 19 2013,7:30p,Atlanta Hawks,88,Miami Heat,104,Box Score,,19600,,Nov 19 2013,MIA,2013-11-19,11-20-2013,2013-14,1,1,Nov 19 2013,MIA,1.0
8985,3409,Sat Jan 11 2014,9:00p,Orlando Magic,94,Denver Nuggets,120,Box Score,,17947,,Jan 11 2014,DEN,2014-01-11,01-12-2014,2013-14,1,1,,,
8986,10311,Thu Nov 14 2013,10:30p,Oklahoma City Thunder,115,Golden State Warriors,116,Box Score,,19596,,Nov 14 2013,GSW,2013-11-14,11-15-2013,2013-14,1,1,Nov 14 2013,GSW,1.0
8987,9775,Tue Dec 3 2013,7:30p,Detroit Pistons,107,Miami Heat,97,Box Score,,19741,,Dec 3 2013,MIA,2013-12-03,12-04-2013,2013-14,1,1,Dec 3 2013,MIA,1.0
8988,5038,Thu Mar 27 2014,8:00p,Philadelphia 76ers,98,Houston Rockets,120,Box Score,,18334,,Mar 27 2014,HOU,2014-03-27,03-28-2014,2013-14,1,1,Mar 27 2014,HOU,1.0
8989,10343,Tue Nov 19 2013,7:00p,Minnesota Timberwolves,100,Washington Wizards,104,Box Score,,14804,,Nov 19 2013,WAS,2013-11-19,11-20-2013,2013-14,1,1,Nov 19 2013,WAS,1.0
8990,10328,Sat Nov 16 2013,8:00p,Denver Nuggets,111,Houston Rockets,122,Box Score,,18147,,Nov 16 2013,HOU,2013-11-16,11-17-2013,2013-14,1,1,Nov 16 2013,HOU,1.0
8991,3513,Sun Jan 26 2014,1:00p,San Antonio Spurs,101,Miami Heat,113,Box Score,,19683,,Jan 26 2014,MIA,2014-01-26,01-27-2014,2013-14,1,1,Jan 26 2014,MIA,1.0
8992,7816,Wed Apr 23 2014,9:30p,Portland Trail Blazers,112,Houston Rockets,105,Box Score,,18331,,Apr 23 2014,HOU,2014-04-23,04-24-2014,2013-14,1,0,,,
8993,3350,Sat Jan 4 2014,7:30p,Cleveland Cavaliers,82,Brooklyn Nets,89,Box Score,,17732,,Jan 4 2014,BKN,2014-01-04,01-05-2014,2013-14,1,1,Jan 4 2014,BKN,1.0
8994,10264,Fri Nov 8 2013,7:00p,Brooklyn Nets,108,Washington Wizards,112,Box Score,OT,17215,,Nov 8 2013,WAS,2013-11-08,11-09-2013,2013-14,1,1,Nov 8 2013,WAS,1.0
8995,7703,Fri Apr 4 2014,7:30p,Minnesota Timberwolves,122,Miami Heat,121,Box Score,2OT,19661,,Apr 4 2014,MIA,2014-04-04,04-05-2014,2013-14,1,1,Apr 4 2014,MIA,1.0
8996,5232,Tue Feb 25 2014,10:00p,Houston Rockets,129,Sacramento Kings,103,Box Score,,16057,,Feb 25 2014,SAC,2014-02-25,02-26-2014,2013-14,1,1,Feb 25 2014,SAC,1.0
8997,9878,Tue Dec 17 2013,10:30p,New Orleans Pelicans,93,Golden State Warriors,104,Box Score,,19596,,Dec 17 2013,GSW,2013-12-17,12-18-2013,2013-14,1,1,Dec 17 2013,GSW,1.0
8998,9911,Sat Dec 21 2013,10:30p,Los Angeles Lakers,83,Golden State Warriors,102,Box Score,,19596,,Dec 21 2013,GSW,2013-12-21,12-22-2013,2013-14,1,1,Dec 21 2013,GSW,1.0
8999,7701,Fri Apr 4 2014,7:30p,Philadelphia 76ers,111,Boston Celtics,102,Box Score,,18624,,Apr 4 2014,BOS,2014-04-04,04-05-2014,2013-14,1,1,Apr 4 2014,BOS,1.0
9000,10399,Tue Nov 26 2013,7:00p,Los Angeles Lakers,111,Washington Wizards,116,Box Score,,19204,,Nov 26 2013,WAS,2013-11-26,11-27-2013,2013-14,1,1,Nov 26 2013,WAS,1.0
9001,10229,Sun Nov 3 2013,6:00p,Washington Wizards,93,Miami Heat,103,Box Score,,19600,,Nov 3 2013,MIA,2013-11-03,11-04-2013,2013-14,1,1,Nov 3 2013,MIA,1.0
9002,10428,Sat Nov 30 2013,7:00p,Atlanta Hawks,101,Washington Wizards,108,Box Score,,14280,,Nov 30 2013,WAS,2013-11-30,12-01-2013,2013-14,1,1,Nov 30 2013,WAS,1.0
9003,3365,Mon Jan 6 2014,7:30p,Atlanta Hawks,86,Brooklyn Nets,91,Box Score,,15326,,Jan 6 2014,BKN,2014-01-06,01-07-2014,2013-14,1,1,Jan 6 2014,BKN,1.0
9004,5057,Sat Mar 29 2014,8:30p,Miami Heat,88,Milwaukee Bucks,67,Box Score,,17986,,Mar 29 2014,MIL,2014-03-29,03-30-2014,2013-14,1,1,Mar 29 2014,MIL,1.0
9005,7791,Wed Apr 16 2014,8:00p,Philadelphia 76ers,100,Miami Heat,87,Box Score,,20350,,Apr 16 2014,MIA,2014-04-16,04-17-2014,2013-14,1,1,Apr 16 2014,MIA,1.0
9006,3392,Fri Jan 10 2014,7:30p,Houston Rockets,80,Atlanta Hawks,83,Box Score,,13115,,Jan 10 2014,ATL,2014-01-10,01-11-2014,2013-14,1,1,Jan 10 2014,ATL,1.0
9007,3542,Wed Jan 29 2014,10:00p,Memphis Grizzlies,99,Sacramento Kings,89,Box Score,,15195,,Jan 29 2014,SAC,2014-01-29,01-30-2014,2013-14,1,1,Jan 29 2014,SAC,1.0
9008,9795,Fri Dec 6 2013,8:00p,Golden State Warriors,83,Houston Rockets,105,Box Score,,18145,,Dec 6 2013,HOU,2013-12-06,12-07-2013,2013-14,1,1,Dec 6 2013,HOU,1.0
9009,7663,Wed May 14 2014,7:00p,Brooklyn Nets,94,Miami Heat,96,Box Score,,19615,,May 14 2014,MIA,2014-05-14,05-15-2014,2013-14,1,0,,,
9010,7755,Fri Apr 11 2014,8:30p,Cleveland Cavaliers,116,Milwaukee Bucks,119,Box Score,,13126,,Apr 11 2014,MIL,2014-04-11,04-12-2014,2013-14,1,1,Apr 11 2014,MIL,1.0
9011,10425,Fri Nov 29 2013,9:00p,New York Knicks,95,Denver Nuggets,97,Box Score,,19155,,Nov 29 2013,DEN,2013-11-29,11-30-2013,2013-14,1,1,Nov 29 2013,DEN,1.0
9012,3330,Wed Jan 1 2014,9:00p,Philadelphia 76ers,114,Denver Nuggets,102,Box Score,,16006,,Jan 1 2014,DEN,2014-01-01,01-02-2014,2013-14,1,1,Jan 1 2014,DEN,1.0
9013,7750,Fri Apr 11 2014,7:30p,Indiana Pacers,86,Miami Heat,98,Box Score,,20300,,Apr 11 2014,MIA,2014-04-11,04-12-2014,2013-14,1,1,Apr 11 2014,MIA,1.0
9014,7647,Tue May 6 2014,7:00p,Brooklyn Nets,86,Miami Heat,107,Box Score,,19470,,May 6 2014,MIA,2014-05-06,05-07-2014,2013-14,1,0,,,
9015,7673,Mon May 26 2014,8:30p,Indiana Pacers,90,Miami Heat,102,Box Score,,19874,,May 26 2014,MIA,2014-05-26,05-27-2014,2013-14,1,0,,,
9016,10294,Tue Nov 12 2013,7:30p,Milwaukee Bucks,95,Miami Heat,118,Box Score,,19600,,Nov 12 2013,MIA,2013-11-12,11-13-2013,2013-14,1,1,Nov 12 2013,MIA,1.0
9017,3359,Sun Jan 5 2014,6:00p,Toronto Raptors,97,Miami Heat,102,Box Score,,20020,,Jan 5 2014,MIA,2014-01-05,01-06-2014,2013-14,1,1,Jan 5 2014,MIA,1.0
9018,7665,Thu May 15 2014,8:00p,Indiana Pacers,93,Washington Wizards,80,Box Score,,19502,,May 15 2014,WAS,2014-05-15,05-16-2014,2013-14,1,0,,,
9019,3520,Sun Jan 26 2014,9:00p,Denver Nuggets,125,Sacramento Kings,117,Box Score,,15939,,Jan 26 2014,SAC,2014-01-26,01-27-2014,2013-14,1,1,Jan 26 2014,SAC,1.0
9020,7671,Sat May 24 2014,8:30p,Indiana Pacers,87,Miami Heat,99,Box Score,,20025,,May 24 2014,MIA,2014-05-24,05-25-2014,2013-14,1,0,,,
9021,10257,Thu Nov 7 2013,7:00p,Los Angeles Clippers,97,Miami Heat,102,Box Score,,19600,,Nov 7 2013,MIA,2013-11-07,11-08-2013,2013-14,1,1,Nov 7 2013,MIA,1.0
9022,3449,Fri Jan 17 2014,9:00p,Cleveland Cavaliers,117,Denver Nuggets,109,Box Score,,18486,,Jan 17 2014,DEN,2014-01-17,01-18-2014,2013-14,1,1,Jan 17 2014,DEN,1.0
9023,10317,Fri Nov 15 2013,7:30p,Dallas Mavericks,104,Miami Heat,110,Box Score,,19772,,Nov 15 2013,MIA,2013-11-15,11-16-2013,2013-14,1,1,Nov 15 2013,MIA,1.0
9024,9778,Tue Dec 3 2013,10:00p,Oklahoma City Thunder,97,Sacramento Kings,95,Box Score,,15089,,Dec 3 2013,SAC,2013-12-03,12-04-2013,2013-14,1,1,Dec 3 2013,SAC,1.0
9025,3333,Thu Jan 2 2014,7:30p,Golden State Warriors,123,Miami Heat,114,Box Score,,20350,,Jan 2 2014,MIA,2014-01-02,01-03-2014,2013-14,1,1,Jan 2 2014,MIA,1.0
9026,7658,Sun May 11 2014,8:00p,Indiana Pacers,95,Washington Wizards,92,Box Score,,20356,,May 11 2014,WAS,2014-05-11,05-12-2014,2013-14,1,0,,,
9027,5079,Sat Feb 1 2014,7:30p,Minnesota Timberwolves,113,Atlanta Hawks,120,Box Score,,13018,,Feb 1 2014,ATL,2014-02-01,02-02-2014,2013-14,1,1,Feb 1 2014,ATL,1.0
9028,7653,Fri May 9 2014,8:00p,Indiana Pacers,85,Washington Wizards,63,Box Score,,20356,,May 9 2014,WAS,2014-05-09,05-10-2014,2013-14,1,0,,,
9029,3345,Fri Jan 3 2014,8:30p,Los Angeles Clippers,119,Dallas Mavericks,112,Box Score,,20187,,Jan 3 2014,DAL,2014-01-03,01-04-2014,2013-14,1,1,Jan 3 2014,DAL,1.0
9030,10340,Mon Nov 18 2013,8:30p,Philadelphia 76ers,94,Dallas Mavericks,97,Box Score,,19790,,Nov 18 2013,DAL,2013-11-18,11-19-2013,2013-14,1,1,Nov 18 2013,DAL,1.0
9031,7727,Tue Apr 8 2014,8:00p,Brooklyn Nets,88,Miami Heat,87,Box Score,,19600,,Apr 8 2014,MIA,2014-04-08,04-09-2014,2013-14,1,1,Apr 8 2014,MIA,1.0
9032,10218,Fri Nov 1 2013,10:00p,Los Angeles Clippers,110,Sacramento Kings,101,Box Score,,17317,,Nov 1 2013,SAC,2013-11-01,11-02-2013,2013-14,1,1,Nov 1 2013,SAC,1.0
9033,10449,Wed Oct 30 2013,10:00p,Denver Nuggets,88,Sacramento Kings,90,Box Score,,17317,,Oct 30 2013,SAC,2013-10-30,10-31-2013,2013-14,1,1,Oct 30 2013,SAC,1.0
9034,10259,Thu Nov 7 2013,9:30p,Los Angeles Lakers,99,Houston Rockets,98,Box Score,,18133,,Nov 7 2013,HOU,2013-11-07,11-08-2013,2013-14,1,1,Nov 7 2013,HOU,1.0
9035,12407,Fri Mar 20 2015,10:30p,Washington Wizards,99,Los Angeles Clippers,113,Box Score,,19218,,Mar 20 2015,LAC,2015-03-20,03-21-2015,2014-15,1,1,Mar 20 2015,LAC,1.0
9036,7604,Wed Nov 26 2014,8:00p,Utah Jazz,82,Oklahoma City Thunder,97,Box Score,,18203,,Nov 26 2014,OKC,2014-11-26,11-27-2014,2014-15,1,1,Nov 26 2014,OKC,1.0
9037,14215,Fri Apr 10 2015,8:00p,Sacramento Kings,103,Oklahoma City Thunder,116,Box Score,,18203,,Apr 10 2015,OKC,2015-04-10,04-11-2015,2014-15,1,1,Apr 10 2015,OKC,1.0
9038,12591,Thu Jan 15 2015,8:00p,Oklahoma City Thunder,101,Houston Rockets,112,Box Score,,18315,,Jan 15 2015,HOU,2015-01-15,01-16-2015,2014-15,1,1,Jan 15 2015,HOU,1.0
9039,12487,Tue Mar 31 2015,10:30p,Golden State Warriors,110,Los Angeles Clippers,106,Box Score,,19601,,Mar 31 2015,LAC,2015-03-31,04-01-2015,2014-15,1,1,Mar 31 2015,LAC,1.0
9040,6506,Mon Dec 22 2014,7:00p,Denver Nuggets,82,Charlotte Hornets,110,Box Score,,16913,,Dec 22 2014,CHA,2014-12-22,12-23-2014,2014-15,1,1,Dec 22 2014,CHA,1.0
9041,15385,Thu May 14 2015,10:30p,Houston Rockets,119,Los Angeles Clippers,107,Box Score,,19417,,May 14 2015,LAC,2015-05-14,05-15-2015,2014-15,1,0,,,
9042,12558,Sat Jan 10 2015,7:30p,Indiana Pacers,92,Philadelphia 76ers,93,Box Score,,17496,,Jan 10 2015,PHI,2015-01-10,01-11-2015,2014-15,1,1,Jan 10 2015,PHI,1.0
9043,16921,Thu May 14 2015,10:30p,Houston Rockets,119,Los Angeles Clippers,107,Box Score,,19417,,May 14 2015,LAC,2015-05-14,05-15-2015,2014-15,1,0,,,
9044,6535,Fri Dec 26 2014,8:00p,Charlotte Hornets,75,Oklahoma City Thunder,98,Box Score,,18203,,Dec 26 2014,OKC,2014-12-26,12-27-2014,2014-15,1,1,Dec 26 2014,OKC,1.0
9045,12692,Wed Jan 28 2015,8:00p,Oklahoma City Thunder,92,New York Knicks,100,Box Score,,19812,,Jan 28 2015,NYK,2015-01-28,01-29-2015,2014-15,1,1,Jan 28 2015,NYK,1.0
9046,12595,Fri Jan 16 2015,7:00p,New Orleans Pelicans,81,Philadelphia 76ers,96,Box Score,,15672,,Jan 16 2015,PHI,2015-01-16,01-17-2015,2014-15,1,1,Jan 16 2015,PHI,1.0
9047,16899,Sat May 2 2015,8:00p,San Antonio Spurs,109,Los Angeles Clippers,111,Box Score,,19588,,May 2 2015,LAC,2015-05-02,05-03-2015,2014-15,1,0,,,
9048,12280,Wed Mar 4 2015,8:00p,Detroit Pistons,85,New Orleans Pelicans,88,Box Score,,16925,,Mar 4 2015,NOP,2015-03-04,03-05-2015,2014-15,1,1,Mar 4 2015,NOP,1.0
9049,12315,Mon Mar 9 2015,7:30p,Sacramento Kings,105,Atlanta Hawks,130,Box Score,,18418,,Mar 9 2015,ATL,2015-03-09,03-10-2015,2014-15,1,1,Mar 9 2015,ATL,1.0
9050,10876,Thu Feb 5 2015,8:00p,Los Angeles Clippers,94,Cleveland Cavaliers,105,Box Score,,20562,,Feb 5 2015,CLE,2015-02-05,02-06-2015,2014-15,1,1,Feb 5 2015,CLE,1.0
9051,12643,Thu Jan 22 2015,8:00p,San Antonio Spurs,81,Chicago Bulls,104,Box Score,,21648,,Jan 22 2015,CHI,2015-01-22,01-23-2015,2014-15,1,1,Jan 22 2015,CHI,1.0
9052,6455,Mon Dec 15 2014,7:30p,Chicago Bulls,86,Atlanta Hawks,93,Box Score,,16805,,Dec 15 2014,ATL,2014-12-15,12-16-2014,2014-15,1,1,Dec 15 2014,ATL,1.0
9053,14170,Sat Apr 4 2015,7:30p,Miami Heat,98,Detroit Pistons,99,Box Score,,16133,,Apr 4 2015,DET,2015-04-04,04-05-2015,2014-15,1,1,Apr 4 2015,DET,1.0
9054,12610,Sat Jan 17 2015,8:00p,Golden State Warriors,131,Houston Rockets,106,Box Score,,18458,,Jan 17 2015,HOU,2015-01-17,01-18-2015,2014-15,1,1,Jan 17 2015,HOU,1.0
9055,12557,Sat Jan 10 2015,7:30p,Brooklyn Nets,93,Detroit Pistons,98,Box Score,,19301,,Jan 10 2015,DET,2015-01-10,01-11-2015,2014-15,1,1,Jan 10 2015,DET,1.0
9056,16903,Mon May 4 2015,9:30p,Los Angeles Clippers,117,Houston Rockets,101,Box Score,,18231,,May 4 2015,HOU,2015-05-04,05-05-2015,2014-15,1,0,,,
9057,10892,Sat Feb 7 2015,7:00p,Brooklyn Nets,77,Washington Wizards,114,Box Score,,20356,,Feb 7 2015,WAS,2015-02-07,02-08-2015,2014-15,1,1,Feb 7 2015,WAS,1.0
9058,12546,Fri Jan 9 2015,7:30p,Atlanta Hawks,106,Detroit Pistons,103,Box Score,,18859,,Jan 9 2015,DET,2015-01-09,01-10-2015,2014-15,1,1,Jan 9 2015,DET,1.0
9059,7463,Fri Nov 7 2014,8:00p,Memphis Grizzlies,91,Oklahoma City Thunder,89,Box Score,,18203,,Nov 7 2014,OKC,2014-11-07,11-08-2014,2014-15,1,1,Nov 7 2014,OKC,1.0
9060,7613,Fri Nov 28 2014,8:00p,Los Angeles Clippers,102,Houston Rockets,85,Box Score,,18226,,Nov 28 2014,HOU,2014-11-28,11-29-2014,2014-15,1,1,Nov 28 2014,HOU,1.0
9061,16900,Sun May 3 2015,1:00p,Washington Wizards,104,Atlanta Hawks,98,Box Score,,18148,,May 3 2015,ATL,2015-05-03,05-04-2015,2014-15,1,0,,,
9062,10972,Tue Feb 24 2015,7:30p,Cleveland Cavaliers,102,Detroit Pistons,93,Box Score,,19087,,Feb 24 2015,DET,2015-02-24,02-25-2015,2014-15,1,1,Feb 24 2015,DET,1.0
9063,10909,Mon Feb 9 2015,7:00p,Orlando Magic,80,Washington Wizards,96,Box Score,,16031,,Feb 9 2015,WAS,2015-02-09,02-10-2015,2014-15,1,1,Feb 9 2015,WAS,1.0
9064,10852,Mon Feb 2 2015,7:00p,Charlotte Hornets,92,Washington Wizards,88,Box Score,,15816,,Feb 2 2015,WAS,2015-02-02,02-03-2015,2014-15,1,1,Feb 2 2015,WAS,1.0
9065,14193,Wed Apr 8 2015,7:00p,Boston Celtics,113,Detroit Pistons,103,Box Score,,14284,,Apr 8 2015,DET,2015-04-08,04-09-2015,2014-15,1,1,Apr 8 2015,DET,1.0
9066,10942,Fri Feb 20 2015,8:00p,Cleveland Cavaliers,127,Washington Wizards,89,Box Score,,20356,,Feb 20 2015,WAS,2015-02-20,02-21-2015,2014-15,1,1,Feb 20 2015,WAS,1.0
9067,15364,Sun May 3 2015,1:00p,Washington Wizards,104,Atlanta Hawks,98,Box Score,,18148,,May 3 2015,ATL,2015-05-03,05-04-2015,2014-15,1,0,,,
9068,12495,Fri Jan 2 2015,8:00p,Washington Wizards,102,Oklahoma City Thunder,109,Box Score,,18203,,Jan 2 2015,OKC,2015-01-02,01-03-2015,2014-15,1,1,Jan 2 2015,OKC,1.0
9069,7476,Sun Nov 9 2014,6:00p,Utah Jazz,97,Detroit Pistons,96,Box Score,,12888,,Nov 9 2014,DET,2014-11-09,11-10-2014,2014-15,1,1,Nov 9 2014,DET,1.0
9070,7628,Sun Nov 30 2014,3:30p,Golden State Warriors,104,Detroit Pistons,93,Box Score,,12737,,Nov 30 2014,DET,2014-11-30,12-01-2014,2014-15,1,1,Nov 30 2014,DET,1.0
9071,12373,Mon Mar 16 2015,9:00p,Charlotte Hornets,66,Utah Jazz,94,Box Score,,16743,,Mar 16 2015,UTA,2015-03-16,03-17-2015,2014-15,1,1,Mar 16 2015,UTA,1.0
9072,7572,Sat Nov 22 2014,7:30p,Philadelphia 76ers,83,New York Knicks,91,Box Score,,19812,,Nov 22 2014,NYK,2014-11-22,11-23-2014,2014-15,1,1,Nov 22 2014,NYK,1.0
9073,14259,Wed Apr 15 2015,8:00p,Miami Heat,105,Philadelphia 76ers,101,Box Score,,14476,,Apr 15 2015,PHI,2015-04-15,04-16-2015,2014-15,1,1,Apr 15 2015,PHI,1.0
9074,14237,Mon Apr 13 2015,7:30p,New York Knicks,112,Atlanta Hawks,108,Box Score,,18265,,Apr 13 2015,ATL,2015-04-13,04-14-2015,2014-15,1,1,Apr 13 2015,ATL,1.0
9075,7587,Mon Nov 24 2014,8:00p,New York Knicks,86,Houston Rockets,91,Box Score,,18133,,Nov 24 2014,HOU,2014-11-24,11-25-2014,2014-15,1,1,Nov 24 2014,HOU,1.0
9076,12663,Sun Jan 25 2015,1:00p,Miami Heat,96,Chicago Bulls,84,Box Score,,21918,,Jan 25 2015,CHI,2015-01-25,01-26-2015,2014-15,1,1,Jan 25 2015,CHI,1.0
9077,10886,Fri Feb 6 2015,8:00p,Milwaukee Bucks,111,Houston Rockets,117,Box Score,,18239,,Feb 6 2015,HOU,2015-02-06,02-07-2015,2014-15,1,1,Feb 6 2015,HOU,1.0
9078,7602,Wed Nov 26 2014,8:00p,Sacramento Kings,89,Houston Rockets,102,Box Score,,18058,,Nov 26 2014,HOU,2014-11-26,11-27-2014,2014-15,1,1,Nov 26 2014,HOU,1.0
9079,10904,Sun Feb 8 2015,7:00p,Portland Trail Blazers,109,Houston Rockets,98,Box Score,,18243,,Feb 8 2015,HOU,2015-02-08,02-09-2015,2014-15,1,1,Feb 8 2015,HOU,1.0
9080,10952,Sat Feb 21 2015,8:00p,Toronto Raptors,76,Houston Rockets,98,Box Score,,18329,,Feb 21 2015,HOU,2015-02-21,02-22-2015,2014-15,1,1,Feb 21 2015,HOU,1.0
9081,12651,Fri Jan 23 2015,7:30p,Orlando Magic,106,New York Knicks,113,Box Score,,19812,,Jan 23 2015,NYK,2015-01-23,01-24-2015,2014-15,1,1,Jan 23 2015,NYK,1.0
9082,12446,Wed Mar 25 2015,9:00p,Portland Trail Blazers,92,Utah Jazz,89,Box Score,,19911,,Mar 25 2015,UTA,2015-03-25,03-26-2015,2014-15,1,1,Mar 25 2015,UTA,1.0
9083,7539,Mon Nov 17 2014,10:30p,Chicago Bulls,105,Los Angeles Clippers,89,Box Score,,19319,,Nov 17 2014,LAC,2014-11-17,11-18-2014,2014-15,1,1,Nov 17 2014,LAC,1.0
9084,12603,Fri Jan 16 2015,9:00p,Los Angeles Lakers,85,Utah Jazz,94,Box Score,,19911,,Jan 16 2015,UTA,2015-01-16,01-17-2015,2014-15,1,1,Jan 16 2015,UTA,1.0
9085,12561,Sat Jan 10 2015,8:00p,Utah Jazz,82,Houston Rockets,97,Box Score,,18235,,Jan 10 2015,HOU,2015-01-10,01-11-2015,2014-15,1,1,Jan 10 2015,HOU,1.0
9086,7415,Sat Nov 1 2014,7:00p,Miami Heat,114,Philadelphia 76ers,96,Box Score,,19753,,Nov 1 2014,PHI,2014-11-01,11-02-2014,2014-15,1,1,Nov 1 2014,PHI,1.0
9087,12577,Tue Jan 13 2015,9:00p,Golden State Warriors,116,Utah Jazz,105,Box Score,,19911,,Jan 13 2015,UTA,2015-01-13,01-14-2015,2014-15,1,1,Jan 13 2015,UTA,1.0
9088,6449,Sun Dec 14 2014,7:00p,Phoenix Suns,88,Oklahoma City Thunder,112,Box Score,,18203,,Dec 14 2014,OKC,2014-12-14,12-15-2014,2014-15,1,1,Dec 14 2014,OKC,1.0
9089,10938,Fri Feb 20 2015,7:30p,Toronto Raptors,105,Atlanta Hawks,80,Box Score,,18968,,Feb 20 2015,ATL,2015-02-20,02-21-2015,2014-15,1,1,Feb 20 2015,ATL,1.0
9090,15367,Mon May 4 2015,9:30p,Los Angeles Clippers,117,Houston Rockets,101,Box Score,,18231,,May 4 2015,HOU,2015-05-04,05-05-2015,2014-15,1,0,,,
9091,10965,Mon Feb 23 2015,8:00p,Minnesota Timberwolves,102,Houston Rockets,113,Box Score,,18240,,Feb 23 2015,HOU,2015-02-23,02-24-2015,2014-15,1,1,Feb 23 2015,HOU,1.0
9092,12356,Sat Mar 14 2015,9:00p,Detroit Pistons,85,Utah Jazz,88,Box Score,,19911,,Mar 14 2015,UTA,2015-03-14,03-15-2015,2014-15,1,1,Mar 14 2015,UTA,1.0
9093,14241,Mon Apr 13 2015,8:00p,Portland Trail Blazers,90,Oklahoma City Thunder,101,Box Score,,18203,,Apr 13 2015,OKC,2015-04-13,04-14-2015,2014-15,1,1,Apr 13 2015,OKC,1.0
9094,10949,Sat Feb 21 2015,7:00p,Oklahoma City Thunder,110,Charlotte Hornets,103,Box Score,,19303,,Feb 21 2015,CHA,2015-02-21,02-22-2015,2014-15,1,1,Feb 21 2015,CHA,1.0
9095,12701,Fri Jan 30 2015,7:30p,Portland Trail Blazers,99,Atlanta Hawks,105,Box Score,,19018,,Jan 30 2015,ATL,2015-01-30,01-31-2015,2014-15,1,1,Jan 30 2015,ATL,1.0
9096,15392,Fri May 22 2015,8:30p,Cleveland Cavaliers,94,Atlanta Hawks,82,Box Score,,18670,,May 22 2015,ATL,2015-05-22,05-23-2015,2014-15,1,0,,,
9097,14242,Mon Apr 13 2015,9:00p,Dallas Mavericks,92,Utah Jazz,109,Box Score,,19911,,Apr 13 2015,UTA,2015-04-13,04-14-2015,2014-15,1,1,Apr 13 2015,UTA,1.0
9098,12428,Mon Mar 23 2015,9:00p,Minnesota Timberwolves,106,Utah Jazz,104,Box Score,OT,19911,,Mar 23 2015,UTA,2015-03-23,03-24-2015,2014-15,1,1,Mar 23 2015,UTA,1.0
9099,7422,Sat Nov 1 2014,9:00p,Phoenix Suns,91,Utah Jazz,118,Box Score,,17721,,Nov 1 2014,UTA,2014-11-01,11-02-2014,2014-15,1,1,Nov 1 2014,UTA,1.0
9100,12607,Sat Jan 17 2015,7:30p,Philadelphia 76ers,89,Detroit Pistons,107,Box Score,,15496,,Jan 17 2015,DET,2015-01-17,01-18-2015,2014-15,1,1,Jan 17 2015,DET,1.0
9101,12583,Wed Jan 14 2015,7:30p,New Orleans Pelicans,105,Detroit Pistons,94,Box Score,,12016,,Jan 14 2015,DET,2015-01-14,01-15-2015,2014-15,1,1,Jan 14 2015,DET,1.0
9102,15368,Tue May 5 2015,8:00p,Washington Wizards,90,Atlanta Hawks,106,Box Score,,18131,,May 5 2015,ATL,2015-05-05,05-06-2015,2014-15,1,0,,,
